Time,Rudder,Aileron,Elevator,Flap,Velocity kt,a_x fts^2,a_y fts^2,a_z fts^2,Side-slip angle deg,Angle of attack deg,Roll rate degs,Pitch rate degs,Yaw rate degs,Roll deg,Pitch deg
2785.91,-0.05,-0.00384707625,-0.009454432781,0,107.6508805,-0.07239602813,-0.5539640047,-31.9238076,0.7663473799,-0.2848278716,-2.593442425,-0.09435165059,-0.2664217585,-4.903523153,0.1097668681
2785.93,-0.05,-0.00384707625,-0.009454432781,0,107.6490126,-0.06531970107,-0.5310526255,-31.91174397,0.7448699805,-0.2857206307,-2.53920001,-0.09363604956,-0.2417699501,-4.98930331,0.1066475446
2785.97,-0.05,-0.00384707625,-0.009454432781,0,107.6477231,-0.05978676214,-0.513464419,-31.90266395,0.7281031496,-0.286399255,-2.496169879,-0.09319673414,-0.2274906998,-5.052428218,0.1043229592
2785.98,-0.05,-0.00384707625,-0.009454432781,0,107.6469179,-0.05601620573,-0.501600603,-31.89665999,0.716665758,-0.2868537942,-2.466515521,-0.09295952775,-0.2199809582,-5.093908285,0.1027790717
2786.02,-0.05,-0.00384707625,-0.009454432781,0,107.6454418,-0.04830786773,-0.4776655173,-31.88478175,0.6932976947,-0.2877626922,-2.405248016,-0.09263680852,-0.2097701487,-5.175365954,0.09970180779
2786.04,-0.05,-0.00384707625,-0.009454432781,0,107.644457,-0.04240957198,-0.4596391292,-31.87600668,0.6754527408,-0.288439549,-2.357900559,-0.09255118505,-0.2062844616,-5.235104565,0.09739952721
2786.06,-0.05,-0.00384707625,-0.009454432781,0,107.6438531,-0.03844754244,-0.447638402,-31.87028514,0.6634561126,-0.2888867355,-2.325820929,-0.09257577084,-0.2059221149,-5.274269656,0.09586542193
2786.09,0,-0.00384707625,-0.009454432781,0,107.6427907,-0.03047956076,-0.4237881564,-31.85913652,0.6393495284,-0.2897666822,-2.260782292,-0.09283288304,-0.2098200055,-5.350986617,0.09279401071
2786.11,0,-0.00384707625,-0.009454432781,0,107.6423298,-0.0384774903,-0.7720442838,-31.86411342,0.6263371588,-0.2901978218,-2.267856136,-0.08773327589,-0.1540871027,-5.388529805,0.09125433887
2786.13,0,-0.00384707625,-0.009454432781,0,107.6417426,-0.02936484607,-0.7180711558,-31.85235812,0.6034476786,-0.2908346901,-2.311737608,-0.07343333075,0.01328506092,-5.445660872,0.08919694074
2786.17,0,-0.00384707625,-0.009454432781,0,107.6411704,-0.01544095491,-0.6493560683,-31.83719545,0.5664783333,-0.2917357589,-2.318594346,-0.05729335626,0.2226815476,-5.522942663,0.08697787988
2786.19,0,-0.00384707625,-0.009454432781,0,107.6409915,-0.007723291326,-0.6154269413,-31.8293738,0.5453978227,-0.2922349404,-2.303660256,-0.05038929774,0.3210951393,-5.561535249,0.08606226528
2786.21,0,-0.00384707625,-0.009454432781,0,107.6408672,0.004699409548,-0.5645153499,-31.81706544,0.5107538725,-0.2930688366,-2.262040611,-0.04136625845,0.4604321138,-5.61881993,0.08489564843
2786.24,0,-0.00384707625,-0.009454432781,0,107.6410078,0.02272553884,-0.4959694124,-31.79905417,0.4593567821,-0.2943673516,-2.17617783,-0.03157921747,0.6300648541,-5.693230459,0.08366631072
2786.26,0,-0.00384707625,-0.009454432781,0,107.6412154,0.03231933663,-0.4612493084,-31.78922002,0.4316203379,-0.2951028788,-2.122190958,-0.02755544255,0.7077073614,-5.729282205,0.08316805639
2786.29,0,-0.00384707625,-0.009454432781,0,107.6419291,0.05252905291,-0.3907813233,-31.76795338,0.3725155086,-0.2967486755,-1.995674777,-0.02104236552,0.8481903481,-5.798500511,0.08235792915
2786.31,0,-0.00384707625,-0.009454432781,0,107.6424426,0.06310934051,-0.3550377755,-31.75651421,0.3413282881,-0.2976556373,-1.924354359,-0.01848543126,0.9108899583,-5.831469739,0.08202943882
2786.34,0,-0.00384707625,-0.009454432781,0,107.6437997,0.0851209273,-0.2826537128,-31.7321608,0.2761435115,-0.2996215999,-1.768207224,-0.0146387068,1.020954283,-5.893706661,0.08148795589
2786.36,0,-0.00384707625,-0.009454432781,0,107.6446492,0.09650240826,-0.246095435,-31.71937617,0.2423311741,-0.3006720173,-1.684303534,-0.01330195512,1.068257397,-5.922830869,0.08126115575
2786.39,0,-0.00384707625,-0.009454432781,0,107.6467024,0.1199148462,-0.172507499,-31.69286096,0.1727306005,-0.3028815741,-1.506909744,-0.01171662432,1.147348548,-5.976787492,0.08086363638
2786.42,0,-0.00384707625,-0.009454432781,0,107.6479102,0.1319072612,-0.1355980658,-31.67923511,0.1371273952,-0.3040289667,-1.414175511,-0.01145055071,1.179152072,-6.001518746,0.08068093218
2786.44,0,-0.00384707625,-0.009454432781,0,107.6499505,0.1501689761,-0.08027410043,-31.6586199,0.08297678476,-0.3057867659,-1.271016647,-0.01168246891,1.217246771,-6.035688323,0.0804106347
2786.46,0,-0.00384707625,-0.009454432781,0,107.6522742,0.1686985145,-0.02520407447,-31.63795584,0.02820382047,-0.3075701502,-1.123972888,-0.01266004139,1.243933371,-6.066244547,0.08012807321
2786.49,0,-0.00384707625,-0.009454432781,0,107.6556697,0.1731517529,0.04743722925,-31.6108535,-0.04527645329,-0.3099509631,-0.9236730469,-0.01411150479,1.262038905,-6.101216544,0.07970202799
2786.51,0,-0.00384707625,-0.009454432781,0,107.6572476,0.1578610994,0.08330228925,-31.5979314,-0.0820151734,-0.3111055385,-0.8223619582,-0.012832273,1.263630537,-6.116189491,0.07948094943
2786.54,0,-0.00384707625,-0.009454432781,0,107.6601239,0.1284513746,0.153789734,-31.5750544,-0.1550751825,-0.3131822213,-0.6187909506,-0.006163932334,1.252392194,-6.141058263,0.079144215
2786.56,0,-0.00384707625,-0.009454432781,0,107.6614233,0.1143996868,0.188277493,-31.56569192,-0.1912368783,-0.3140510626,-0.5170557397,-0.001232935892,1.239825687,-6.150947224,0.07907104294
2786.59,0,-0.00384707625,-0.009454432781,0,107.6637486,0.08767878786,0.2554197148,-31.55234654,-0.2624410104,-0.3153552646,-0.314937479,0.01073481413,1.20150739,-6.165649387,0.07919307837
2786.62,0,-0.00384707625,-0.009454432781,0,107.6647762,0.0750420671,0.2879531059,-31.54860768,-0.297337402,-0.315766267,-0.2150295822,0.01735918783,1.176057853,-6.170480952,0.07940877294
2786.63,0,-0.00384707625,-0.009454432781,0,107.6661497,0.05701699774,0.3352954736,-31.54683452,-0.348604483,-0.3160627237,-0.06724119604,0.02755968347,1.130465314,-6.174619794,0.07994150894
2786.67,0,-0.00384707625,-0.009454432781,0,107.6676836,0.03470407567,0.3954150756,-31.55175597,-0.4146050652,-0.3158559742,0.1248302644,0.04079526823,1.056690672,-6.174443384,0.08104604664
2786.68,0,-0.00384707625,-0.009454432781,0,107.6683232,0.02428385299,0.4240769518,-31.55722016,-0.4464579328,-0.3155014578,0.2182846252,0.04693881198,1.014618427,-6.17197136,0.08176085138
2786.72,0,-0.00384707625,-0.009454432781,0,107.6693586,0.004896317157,0.4783784453,-31.57368782,-0.5075843945,-0.3143238516,0.3991123721,0.05769856205,0.9209700925,-6.162412166,0.08348334993
2786.74,0,-0.00384707625,-0.009454432781,0,107.6697583,-0.004092077291,0.5039359457,-31.58448394,-0.5367532834,-0.3135198571,0.4861462139,0.06214018003,0.869745527,-6.155394969,0.08447278765
2786.76,0,-0.00384707625,-0.009454432781,0,107.6702146,-0.01671088708,0.5401771879,-31.60346734,-0.5786285901,-0.3120764306,0.6120311121,0.06744546494,0.7879081463,-6.142181243,0.0860863903
2786.78,0,-0.00384707625,-0.009454432781,0,107.6704313,-0.02455318969,0.5628923422,-31.6177309,-0.6052288543,-0.3109737762,0.6926343643,0.07000950319,0.7302777751,-6.131641811,0.0872304523
2786.81,0,-0.00384707625,-0.009454432781,0,107.6706691,-0.04226595335,0.6144162429,-31.65803124,-0.6668389819,-0.3078222271,0.8815782082,0.07284268729,0.576761241,-6.099570756,0.09023295086
2786.83,0,-0.00384707625,-0.009454432781,0,107.6706701,-0.04548964737,0.6237947186,-31.66670914,-0.6782876134,-0.3071375052,0.9170967233,0.07279077154,0.5446195681,-6.092224169,0.09084418442
2786.87,0,-0.00384707625,-0.009454432781,0,107.6704418,-0.06005886782,0.6659186953,-31.71208723,-0.7309650203,-0.3035318837,1.082644145,0.0695025413,0.3779563231,-6.051184162,0.09386005808
2786.88,0,-0.00384707625,-0.009454432781,0,107.670255,-0.06518672219,0.6805113313,-31.73083702,-0.7498483079,-0.3020338967,1.143042047,0.0668372571,0.3089286998,-6.032884695,0.09501665808
2786.92,0,-0.00384707625,-0.009454432781,0,107.6697345,-0.07426637721,0.7057747723,-31.76854303,-0.7837592693,-0.2990061487,1.253464827,0.05938908767,0.1677983454,-5.99336619,0.097175892
2786.94,0,-0.00384707625,-0.009454432781,0,107.6692311,-0.08008051126,0.721274623,-31.79656794,-0.8057652535,-0.2967485513,1.32698691,0.05212417838,0.05994816576,-5.961401678,0.09861580162
2786.96,0,-0.00384707625,-0.009454432781,0,107.6688445,-0.08349004868,0.7299652594,-31.81491097,-0.8187872344,-0.2952674437,1.371494416,0.04657860481,-0.0125828326,-5.939095824,0.09947095377
2786.98,0,-0.00384707625,-0.009454432781,0,107.6679759,-0.0892034673,0.7434280076,-31.85031614,-0.8408544418,-0.2923984444,1.449563656,0.03404118711,-0.1583995926,-5.892364977,0.1008898345
2787.02,0,-0.00384707625,-0.009454432781,0,107.6672526,-0.09254890748,0.7501315449,-31.87549394,-0.8539275044,-0.2903550685,1.498476421,0.02358585856,-0.2677732135,-5.855702689,0.1016692696
2787.03,0,-0.00384707625,-0.009454432781,0,107.6667431,-0.09433750242,0.7530088646,-31.89148633,-0.8609955481,-0.2890551325,1.526487287,0.01622074426,-0.3403930817,-5.830607366,0.1020415359
2787.06,0,-0.00384707625,-0.009454432781,0,107.6656755,-0.09686548828,0.7550210026,-31.92130961,-0.8712195574,-0.2866244959,1.571516886,0.0007800571183,-0.4842231534,-5.779123177,0.1024109133
2787.09,0,-0.00384707625,-0.009454432781,0,107.6648472,-0.0978706337,0.7533385725,-31.94169283,-0.8755170936,-0.2849627837,1.595754702,-0.01122623459,-0.5902720094,-5.739617967,0.1023459015
2787.11,0,-0.00384707625,-0.009454432781,0,107.6642888,-0.09812261822,0.7507429467,-31.95427262,-0.8768089878,-0.2839363957,1.607432513,-0.01934089586,-0.6598326896,-5.712969496,0.1021352698
2787.13,0,-0.00384707625,-0.009454432781,0,107.6634526,-0.09788461579,0.7447087081,-31.97158869,-0.8764388311,-0.282522701,1.618335038,-0.03156990607,-0.7621217041,-5.672677942,0.1015654672
2787.17,0,-0.00384707625,-0.009454432781,0,107.6623526,-0.09643732041,0.7328265395,-31.99171668,-0.8717657361,-0.2808765317,1.620804841,-0.0477869352,-0.8939903414,-5.618666724,0.1003310954
2787.19,0,-0.00384707625,-0.009454432781,0,107.6615598,-0.0945397508,0.7211881232,-32.00463973,-0.8652464541,-0.2798215228,1.613882857,-0.05972475299,-0.9889672031,-5.578190263,0.09905275885
2787.21,0,-0.00384707625,-0.009454432781,0,107.661049,-0.09289672751,0.7121984689,-32.01222746,-0.8595230923,-0.2792027854,1.605225679,-0.06752065506,-1.050200671,-5.551324715,0.09803571791
2787.25,0,-0.00384707625,-0.009454432781,0,107.6600941,-0.08872880967,0.6914419893,-32.02496192,-0.8449222061,-0.2781633652,1.578578341,-0.08262179322,-1.167187887,-5.498117922,0.09561670238
2787.27,0,-0.00384707625,-0.009454432781,0,107.6594444,-0.08487246579,0.6736079126,-32.03249999,-0.8313558281,-0.2775520613,1.550779822,-0.09342978377,-1.249752293,-5.458872622,0.09347718353
2787.28,0,-0.00384707625,-0.009454432781,0,107.6590519,-0.08196634319,0.6607188314,-32.03659864,-0.8211379106,-0.2772214516,1.528708215,-0.1003582196,-1.302164082,-5.433115055,0.09190232504
2787.32,0,-0.00384707625,-0.009454432781,0,107.6583675,-0.07538471622,0.6327426874,-32.04264187,-0.7980705487,-0.2767362187,1.476538565,-0.1135071412,-1.400318064,-5.382782421,0.08841312579
2787.33,0,-0.00384707625,-0.009454432781,0,107.6580826,-0.07173543725,0.6177473325,-32.04466989,-0.7853059435,-0.2765777283,1.446659171,-0.1197048357,-1.445920884,-5.358295037,0.08650681095
2787.36,0,-0.00384707625,-0.009454432781,0,107.6576395,-0.06375791608,0.585974889,-32.04680731,-0.7575353105,-0.2764181435,1.379884986,-0.1313215871,-1.529876445,-5.310883422,0.08239192685
2787.39,0,-0.00384707625,-0.009454432781,0,107.6574271,-0.05723532674,0.5607735831,-32.04689396,-0.7349251397,-0.2764276649,1.324137216,-0.1393464689,-1.586303004,-5.276841709,0.07905831431
2787.41,0,0.04615292375,-0.009454432781,0,107.6573464,-0.05264988983,0.5434090635,-32.04626637,-0.7190900294,-0.2764915311,1.284504368,-0.1443649388,-1.620730076,-5.25493549,0.07672627706
2787.44,0,0.04615292375,-0.009454432781,0,107.65734,-0.03573740436,1.40666146,-31.95027699,-0.6853586746,-0.2766357048,2.353349791,-0.1599196604,-1.739815825,-5.202950013,0.07176622053
2787.46,0,0.04615292375,-0.009454432781,0,107.6574191,-0.02950625451,1.233053296,-31.96519568,-0.6669312925,-0.2766022564,2.91650488,-0.1681958513,-1.80435193,-5.161260508,0.06908045751
2787.49,0,0.04615292375,-0.009454432781,0,107.6577567,-0.01634988681,0.955890818,-31.98880497,-0.6269256833,-0.276465654,3.743652017,-0.1837551925,-1.923312745,-5.052784777,0.06330857599
2787.52,0,0.04615292375,-0.009454432781,0,107.6581802,-0.005925955665,0.7941993517,-32.00146293,-0.5943074789,-0.2764061512,4.163622736,-0.1944748365,-2.003360163,-4.955424662,0.05865117577
2787.53,0,0.04615292375,-0.009454432781,0,107.6585457,0.001259400963,0.7028444443,-32.00769535,-0.5714009101,-0.2764225257,4.370904703,-0.2011211499,-2.052223872,-4.885113048,0.05540116406
2787.57,0,0.04615292375,-0.009454432781,0,107.6594983,0.01616908563,0.5498215087,-32.01514794,-0.5230323282,-0.2766427626,4.651544855,-0.2131015186,-2.138890627,-4.735494917,0.0485834805
2787.58,0,0.04615292375,-0.009454432781,0,107.660089,0.02388410233,0.4848202072,-32.01649093,-0.4976831946,-0.276860753,4.738953676,-0.2183983487,-2.176601708,-4.657572733,0.04503046489
2787.62,0,0.04615292375,-0.009454432781,0,107.6615113,0.03976871138,0.3715926553,-32.01495156,-0.4449557746,-0.2775287992,4.834856637,-0.2275362345,-2.240612777,-4.498164382,0.0376748001
2787.63,0,0.04615292375,-0.009454432781,0,107.6623473,0.04792789982,0.3215127182,-32.01220647,-0.4177032078,-0.2779792699,4.85157708,-0.2313604775,-2.266871483,-4.4174944,0.0338883197
2787.67,0,0.04615292375,-0.009454432781,0,107.6642785,0.06464070083,0.2309807727,-32.00318384,-0.361743557,-0.2791031597,4.838406172,-0.2375261384,-2.30785355,-4.255794802,0.02613911576
2787.68,0,0.04615292375,-0.009454432781,0,107.6653769,0.0731658314,0.1895206805,-31.99712049,-0.3331678717,-0.2797697446,4.813398208,-0.2398816138,-2.322585279,-4.175247163,0.02219263616
2787.71,0,0.04615292375,-0.009454432781,0,107.6678461,0.09050213163,0.1123733143,-31.98230834,-0.2751550715,-0.2812901331,4.73603471,-0.2431979116,-2.34061265,-4.015682183,0.01419556775
2787.76,0,0.04615292375,-0.009454432781,0,107.6699403,0.1037089644,0.05855377182,-31.96916419,-0.2311509491,-0.2825742422,4.659803733,-0.2445440069,-2.344242117,-3.897891265,0.008136343604
2787.76,0,0.04615292375,-0.009454432781,0,107.6699403,0.1037089644,0.05855377182,-31.96916419,-0.2311509491,-0.2825742422,4.659803733,-0.2445440069,-2.344242117,-3.897891265,0.008136343604
2787.78,0,0.04615292375,-0.009454432781,0,107.6730572,0.1214774804,-0.008947712132,-31.94954043,-0.1722369779,-0.2844449684,4.541104341,-0.2449611811,-2.336163564,-3.744004057,2.010564073e-05
2787.82,0,0.04615292375,-0.009454432781,0,107.6774889,0.1437864011,-0.08767582402,-31.92239427,-0.09891669442,-0.2869802638,4.374678704,-0.2435663556,-2.305945035,-3.557512087,-0.01011558846
2787.83,0,0.04615292375,-0.009454432781,0,107.679425,0.1526799657,-0.1176116989,-31.91096012,-0.06988601255,-0.2880402472,4.304567989,-0.2425039207,-2.287820062,-3.484890625,-0.01414965726
2787.88,0,0.04615292375,-0.009454432781,0,107.6835768,0.1703227828,-0.1749907756,-31.88740819,-0.01265711938,-0.2902150254,4.161038247,-0.2396643676,-2.241669222,-3.343189232,-0.02215838303
2787.89,0,0.04615292375,-0.009454432781,0,107.6868574,0.1715664741,-0.2158882698,-31.86940393,0.02931597884,-0.2918783899,4.052081591,-0.236536868,-2.198765432,-3.240069508,-0.02809803222
2787.91,0,0.04615292375,-0.009454432781,0,107.6889505,0.1591272648,-0.2421527183,-31.85750785,0.05674611406,-0.2929821186,3.979459029,-0.2325567677,-2.166424166,-3.172836968,-0.03200561245
2787.94,0,0.04615292375,-0.009454432781,0,107.6929146,0.1357069858,-0.2922628898,-31.83508037,0.1100502153,-0.2950685773,3.835524492,-0.2203721137,-2.093187131,-3.041992606,-0.03957987932
2787.96,0,0.04615292375,-0.009454432781,0,107.6947906,0.1247579437,-0.3160805332,-31.82497526,0.1358275421,-0.2960127753,3.764703616,-0.2125973328,-2.052487737,-2.978362699,-0.04320263179
2787.99,0,0.04615292375,-0.009454432781,0,107.69834,0.1043849085,-0.3611540996,-31.80789263,0.1854069724,-0.2976377184,3.626416559,-0.1946957759,-1.963466108,-2.854613105,-0.05003599015
2788.01,0,0.04615292375,-0.009454432781,0,107.7000173,0.09496699485,-0.3823708742,-31.80106122,0.2091256032,-0.2983029384,3.559320503,-0.1849397386,-1.915377025,-2.794453497,-0.05322307774
2788.05,0,0.04615292375,-0.009454432781,0,107.7031877,0.07765314691,-0.4220659627,-31.79096872,0.2542298771,-0.2993224622,3.430036873,-0.1646623493,-1.812662744,-2.677442777,-0.05910175803
2788.07,0,0.04615292375,-0.009454432781,0,107.7054118,0.06595695072,-0.4493676311,-31.78652267,0.2858820061,-0.2998186505,3.337927198,-0.1493472735,-1.730425225,-2.592467115,-0.06306574343
2788.09,0,0.04615292375,-0.009454432781,0,107.7075173,0.05533265143,-0.4744893229,-31.78455605,0.3155556724,-0.3000988336,3.250446096,-0.1343955011,-1.644241559,-2.509756426,-0.06664999729
2788.11,0,0.04615292375,-0.009454432781,0,107.7088544,0.04883282096,-0.490000601,-31.78446807,0.33419407,-0.3001755408,3.194879847,-0.1248004061,-1.584828069,-2.45581596,-0.06883412497
2788.14,0,0.04615292375,-0.009454432781,0,107.7113894,0.03714741738,-0.5180039697,-31.78694575,0.3686246192,-0.300099537,3.090788746,-0.1068426587,-1.461951081,-2.350645739,-0.07273504265
2788.16,0,0.04615292375,-0.009454432781,0,107.7125913,0.03194444727,-0.5304773568,-31.78927449,0.3843785236,-0.2999638103,3.04243105,-0.09859863994,-1.398779034,-2.299336539,-0.07446639706
2788.18,0,0.04615292375,-0.009454432781,0,107.7148775,0.02276405475,-0.552337753,-31.79554086,0.4128879729,-0.2995417596,2.953446141,-0.08379302877,-1.269700359,-2.199061484,-0.0775339307
2788.22,0,0.04615292375,-0.009454432781,0,107.7165004,0.0168942124,-0.56602445,-31.801272,0.4316035223,-0.2991295612,2.893698177,-0.0742472461,-1.171075112,-2.125734365,-0.07952650252
2788.23,0,0.04615292375,-0.009454432781,0,107.717544,0.01344674405,-0.5738606876,-31.80537621,0.4427969168,-0.2988257596,2.857282601,-0.0686438436,-1.104732448,-2.077660587,-0.08072688122
2788.27,0,0.04615292375,-0.009454432781,0,107.7195524,0.007630420919,-0.586461882,-31.81379915,0.4620881123,-0.2981853313,2.792804209,-0.05925860956,-0.9712679716,-1.983252885,-0.08286606785
2788.29,0,0.04615292375,-0.009454432781,0,107.7205232,0.005235614403,-0.5912428198,-31.81797315,0.4701860635,-0.2978639297,2.764788462,-0.05545125776,-0.9044266803,-1.936825786,-0.08382496908
2788.31,0,0.04615292375,-0.009454432781,0,107.7219452,0.002265208008,-0.5965443212,-31.82394795,0.4804077538,-0.2973991921,2.728081832,-0.05079338792,-0.8044131789,-1.86802375,-0.08515220724
2788.33,0,0.04615292375,-0.009454432781,0,107.7233392,2.326290475e-05,-0.5996438103,-31.82935348,0.4883403049,-0.2969722562,2.697763482,-0.04733207476,-0.7050947242,-1.800086149,-0.08637365958
2788.37,0,0.04615292375,-0.009454432781,0,107.7251636,-0.001897915424,-0.6004514316,-31.83545565,0.495414291,-0.2964897378,2.667229729,-0.04440937695,-0.5744940674,-1.710571664,-0.08788771762
2788.38,0,0.04615292375,-0.009454432781,0,107.72607,-0.002412501852,-0.5994742753,-31.83792223,0.4974804764,-0.2962939428,2.656161125,-0.04360295962,-0.510249273,-1.666166848,-0.08861322911
2788.41,0,0.04615292375,-0.009454432781,0,107.726976,-0.002632550803,-0.597605686,-31.8399272,0.4985876133,-0.2961320544,2.647855468,-0.04319352439,-0.4468628352,-1.621934968,-0.08932719047
2788.43,0,0.04615292375,-0.009454432781,0,107.7287996,-0.00224869103,-0.5912959696,-31.84264185,0.4980009409,-0.295917907,2.63938766,-0.04343632845,-0.3231033022,-1.533806975,-0.09074589115
2788.47,0,0.04615292375,-0.009454432781,0,107.7306542,-0.0007944910765,-0.5817365683,-31.84348345,0.4938238125,-0.2958568585,2.641476914,-0.0448812136,-0.2040455586,-1.445828263,-0.09218912548
2788.48,0,0.04615292375,-0.009454432781,0,107.7316011,0.0003239874854,-0.5758094445,-31.84317078,0.4904494454,-0.295884239,2.646347286,-0.04598635161,-0.1465179453,-1.401785977,-0.0929318519
2788.51,0,0.04615292375,-0.009454432781,0,107.7335464,0.00327967211,-0.5618207776,-31.84125116,0.4812631405,-0.2960530337,2.663427315,-0.04881648526,-0.03589812636,-1.313385959,-0.09447935537
2788.54,0,0.04615292375,-0.009454432781,0,107.73506,0.006108736867,-0.5495901605,-31.83868577,0.4723549261,-0.2962751508,2.682383789,-0.05138529906,0.04287841262,-1.246651816,-0.09570692915
2788.56,0,0.04615292375,-0.009454432781,0,107.7360995,0.008278429681,-0.5406713778,-31.83644699,0.4655125579,-0.2964658314,2.697806336,-0.05327421527,0.0932691164,-1.201883451,-0.09656222097
2788.59,0,0.04615292375,-0.009454432781,0,107.7382616,0.01323006472,-0.5211611445,-31.8309489,0.4498054595,-0.2969420139,2.734965065,-0.05737586492,0.1886660555,-1.111513481,-0.09837104751
2788.61,0,0.04615292375,-0.009454432781,0,107.7393883,0.01600181462,-0.5106415328,-31.82771154,0.4410082777,-0.2972234096,2.756527568,-0.0595545382,0.2335630608,-1.065842914,-0.09932792691
2788.63,0,0.04615292375,-0.009454432781,0,107.7411416,0.02050988607,-0.4940088595,-31.82229432,0.4267311724,-0.2976933141,2.792344512,-0.062948509,0.2972742983,-0.9966387952,-0.1008325492
2788.67,0,0.04615292375,-0.009454432781,0,107.7436033,0.02710148589,-0.4704394796,-31.8142793,0.4058647564,-0.2983978573,2.846082855,-0.06762843157,0.3752367293,-0.902905958,-0.1029730974
2788.68,0,0.04615292375,-0.009454432781,0,107.744892,0.03062751997,-0.4581421346,-31.80997992,0.3947297844,-0.2987783482,2.875294848,-0.07001060474,0.4111542603,-0.8553511114,-0.1041024201
2788.71,0,0.04615292375,-0.009454432781,0,107.7469017,0.03618085035,-0.4391603291,-31.80321684,0.3772548559,-0.2993777746,2.921757687,-0.07361906466,0.4611363673,-0.7830872488,-0.1058713865
2788.74,0,0.04615292375,-0.009454432781,0,107.7497276,0.04399841232,-0.413051975,-31.79385979,0.3527099656,-0.3002197383,2.988103068,-0.07844157541,0.5204332533,-0.6848782884,-0.1083710169
2788.76,0,0.04615292375,-0.009454432781,0,107.7512067,0.04806283462,-0.3997385362,-31.7890764,0.3399890294,-0.3006542762,3.022924422,-0.08084308985,0.5469165165,-0.6349325898,-0.1096812576
2788.8,0,0.04615292375,-0.009454432781,0,107.7543008,0.0564504877,-0.3727760545,-31.77939247,0.3138384747,-0.3015405071,3.09533844,-0.08560933575,0.5935557098,-0.5332722704,-0.1124218781
2788.83,0,0.04615292375,-0.009454432781,0,107.7567425,0.06290986151,-0.3524033053,-31.7721638,0.293752623,-0.3022135653,3.151658282,-0.08912328715,0.6230315306,-0.4554223559,-0.1145813482
2788.84,0,0.04615292375,-0.009454432781,0,107.7592909,0.06947952801,-0.3320321397,-31.76498805,0.2734001225,-0.3028875732,3.209306723,-0.09257113115,0.6478476287,-0.3761527244,-0.1168283447
2788.86,0,0.04615292375,-0.009454432781,0,107.7610499,0.07389268008,-0.318509947,-31.76030541,0.2597442217,-0.3033350765,3.248303695,-0.09482818934,0.6618397266,-0.3225022551,-0.1183741314
2788.89,0,0.04615292375,-0.009454432781,0,107.7647103,0.08275351807,-0.2917524073,-31.75119147,0.2323816681,-0.3042201509,3.327190878,-0.09921493164,0.6838269315,-0.2132419054,-0.1215775993
2788.91,0,0.04615292375,-0.009454432781,0,107.7666123,0.08717785873,-0.2785807204,-31.74678951,0.2187443947,-0.304655448,3.366879527,-0.1013365766,0.6918900016,-0.1576235064,-0.1232337965
2788.94,0,0.04615292375,-0.009454432781,0,107.7705589,0.09596146766,-0.2528025438,-31.73832389,0.1917255416,-0.3055064991,3.446255385,-0.1054258877,0.7023536713,-0.04440145073,-0.1266510261
2788.96,0,0.04615292375,-0.009454432781,0,107.772603,0.1002909648,-0.240254178,-31.7343103,0.1784085578,-0.3059208451,3.485751272,-0.1073795642,0.7048443613,0.01320085111,-0.128410223
2788.99,0,0.04615292375,-0.009454432781,0,107.7768303,0.1087828867,-0.21597346,-31.72669756,0.1523140831,-0.3067235772,3.563897653,-0.1110853356,0.7045937944,0.1303728116,-0.1320244742
2789.01,0,0.04615292375,-0.009454432781,0,107.7790124,0.1129174689,-0.2042926019,-31.72314569,0.1395954528,-0.3071108778,3.602370881,-0.112831047,0.7019618813,0.189931835,-0.1338772467
2789.03,0,0.04615292375,-0.009454432781,0,107.7823695,0.1189538562,-0.1874119708,-31.71812452,0.1210069815,-0.3076731436,3.659091446,-0.1152969921,0.695045279,0.2804660772,-0.1367099488
2789.07,0,0.04615292375,-0.009454432781,0,107.7869958,0.1266499864,-0.1662145644,-31.71199334,0.09727287923,-0.3083859982,3.732450323,-0.1182779092,0.6806103678,0.4033600743,-0.1405794308
2789.08,0,0.04615292375,-0.009454432781,0,107.7893718,0.1303204675,-0.1562227079,-31.70920687,0.08591124873,-0.3087260619,3.767986226,-0.1196290594,0.6713067141,0.4657164419,-0.1425504834
2789.11,0,0.04615292375,-0.009454432781,0,107.7942439,0.1372682114,-0.1375413564,-31.70415989,0.06431108767,-0.3093728143,3.836415916,-0.1220205994,0.6488714837,0.5921808797,-0.1465571107
2789.14,0,0.04615292375,-0.009454432781,0,107.7979981,0.1421114958,-0.1247311766,-31.70080695,0.04917390889,-0.3098280813,3.885168753,-0.1235273279,0.6289774861,0.688501785,-0.1496115516
2789.16,0,0.04615292375,-0.009454432781,0,107.8005463,0.1451448016,-0.1167894662,-31.6988165,0.03962341686,-0.3101173184,3.916333502,-0.1243895576,0.6143917604,0.7533855539,-0.1516679514
2789.19,0,0.04615292375,-0.009454432781,0,107.8057454,0.1507220015,-0.1023934601,-31.69535972,0.0218943973,-0.3106616655,3.975207122,-0.1257456068,0.5823833457,0.8846781886,-0.1558201633
2789.21,0,0.04615292375,-0.009454432781,0,107.8083935,0.1532614921,-0.09595818262,-31.69385986,0.01374485013,-0.3109166668,4.002816764,-0.1262349587,0.5651131721,0.9510479483,-0.1579118196
2789.23,0,0.04615292375,-0.009454432781,0,107.8124223,0.1567280893,-0.08728222674,-31.69198278,0.002449702031,-0.3112780039,4.041822053,-0.1267253566,0.5378418988,1.05144881,-0.1610628107
